,role_title,company_name,company_industry,company_headquarter,company_url,location_of_job,posted_time,collect_date,experience_needed,career_level,education_level,salary,job_categories,skills_and_tools,job_description,job_requirements
65,SOC Analyst,Al Ahly capital holding - Al Ahly Tamkeen,Financial Services,"Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Al-Ahly-capital-holding---Al-Ahly-Tamkeen-Egypt-63503,Al Ahly Tamkeen ,Posted 1 month ago,2023-06-16,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,IT/Software Development ,CEH - CIH - Computer Science - Information Technology (IT) - SIEM - Technical Analysis ,"Monitor the client's monitoring and alert systems - Utilizing established policies, standards and procedures, determine which security alerts and notifications should be identified as information security incidents. - Keep abreast of relevant technological changes and plan for new technology insertion. - Communication and follow-up of potential security risks detected by the SOC-infrastructure. - Manage security incidents identified by SOC infrastructure. - Respond to Security Incidents according to the Security Incident Response processes. - Process security events identified by the SOC environment. - Vulnerability management according to predefined processes - Follow-up on mitigation of vulnerabilities - Delivery of security reports according to KPIs to Information Security Manager - Handle user reported cases of potential phishing, and spear phishing campaigns. - Research, and analyze wide variety of commodity and APT based malware and techniques. - Perform cyber and technical threat analyses of hostile nation‐states, hacker groups, terrorist organizations and other bad actors able to do harm to NRC networks. - Conduct link analysis of technical data using software tools to identify trends in attacks, targeting, and timing of suspicious/malicious activity. - Produce situational, incident‐related reports on cyber threats that could affect organization networks. - Perform advanced analyses of potentially malicious activities that have occurred, or are believed to have occurred, on the organization network. - Handles initial investigation of DDoS, Malware related alerts (JavaScripts, *.php ) - Handles initial investigation of Malware related alerts (JavaScripts, *.php ) - Monitoring and responding to security events from SIEM - Respond in a timely manner (within documented SLA) to support tickets - Be available, ready, and able to promptly handle incoming support calls in support of our contractual customer SLA’s ","Bachelor Degree in Computer Science, Information Technology, Telecommunications. - 1 : 3 years of previous related work experience. - Understanding of electronic investigation and log correlation Proficiency with the latest intrusion detection platforms - Event and Incident management - Security+, GCIA, CEH, CIH, or CISSP certification preferred. - Very good English both written and spoken. - Excellent in cross-department communication and coordinating skills. - "
66,Business Analyst,Al Ahly capital holding - Al Ahly Tamkeen,Financial Services,"Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Al-Ahly-capital-holding---Al-Ahly-Tamkeen-Egypt-63503,Al Ahly Tamkeen ,Posted 2 months ago,2023-06-16,1 to 3 years,Experienced (Non-Manager),Not Specified,Confidential,Administration - Analyst/Research ,business - Business Analysis - Microfinance - Data - English - excel - Accounting ,"Monitoring and following up branches' performance to keep them on track to the right direction. - Conduct branch site visits on a periodic basis to ensure that: project implementation is on track; performance targets are being met; progress reporting is timely and accurate; and project funds are utilised in an appropriate and transparent manner. - Prepare reports for monitoring credit performance such as loan productivity and quality. - Timely report any deviations or trend that could impact in expected results, identify causes and gaps. - Support in the reports of the overall performance of the Business Sector. - Support in delivering training materials and train both new recruited and existing employees on credit policies, procedure, loan assessment, delinquency management and solving default. ","BSc/BA in accounting, Business, or relevant field. - 1- 3 years previous related work experience in banking, consumer finance. - Strong fluency with Excel formulas and functions. - Strong analytical and data gathering skills. - Excellent command of English both spoken and written. - "
67,Business Analyst,Inova LLC,"Computer Software, Information Technology Services","Alexandria, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/Inova-LLC-Egypt-14968,"San Stefano, Alexandria",Posted 1 month ago,2023-06-16,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Not Specified,Confidential,Business Development - IT/Software Development - Analyst/Research ,analytical - Analysis - Computer Science - Business Analysis - Engineering - Information Technology (IT) - Sales - IT sales ,"Gathering, validating and documenting business requirements . - Analyzing commercial data such as budgets, sales results and forecasts - Modelling business processes and identifying opportunities for process improvements . - Identifying issues, risks and benefits of existing and proposed solutions and outlining business impacts. - Creating functional specifications for solutions . - Estimating costs and identifying business savings . - Simplifying information and deciphering technical jargon so it is easily understood by the whole team . - Implementing and testing of solutions . - Supporting business transition and helping to establish change.. ","Bsc. in Computer Science, Engineering, or equivalent is preferred. - +2years experience. - Exceptional analytical and conceptual thinking skills. - Advanced technical skills. - Excellent documentation skills. - Fundamental analytical and conceptual thinking skills. - Experience creating detailed reports and giving presentations. - Competency in Microsoft applications including Word, Excel, and Outlook. - Excellent planning, organizational, and time management skills. - Experience leading and developing top-performing teams.. - "
68,Junior System Analyst,National Technology,Information Technology Services,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/National-Technology-Egypt-5626,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,1 to 2 years,Entry Level (Junior Level / Fresh Grad),Not Specified,"Confidential, Family Medical Insurance",IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Business Analysis - Computer Science - Development - Engineering - Information Technology (IT) - Microsoft Office - quality - SDLC - Software - Software Development - System Analysis - Technical Writing ,"Performing requirements analysis. - Documenting and communicating easy-to-understand user stories. - Working with internal teams to obtain an in-depth understanding of the product and the documentation requirements. - Ensuring solutions meet business needs and requirements. - Develop, analyze, prioritize, and organize requirement specifications, data mapping, diagrams, and flowcharts for developers and testers to follow. - Translate highly technical specifications into clear non-technical requirements. - Meet and coordinate with internal and external stakeholders to establish project scope, system goals, and requirements. ","Bachelor’s degree in Computer Science, Engineering or equivalent is preferred. - Proven working experience in technical writing of software documentation. - Ability to deliver high quality documentation paying attention to details. - Excellent written skills in English - Strong working knowledge of Microsoft Office. - Basic familiarity with the SDLC and software development. - "
69,Oracle Big data administrator with HBase administration experience,Confidential Company ,unknown,unknown,unknown,"Maadi, Cairo",Posted 11 days ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,HBase - Oracle - Computer Science ,,"Qualifications:• Bachelor's degree in Computer Science, Information Systems, or related field.• 3+ years of experience in Oracle Big Data and HBase administration.• Strong understanding of Oracle Big Data and Hadoop architecture and concepts.• Experience with HBase administration and troubleshooting.• Knowledge of Linux/Unix shell scripting.• Experience with security controls and protocols for Big Data environments.• Experience with backup and recovery processes for HBase databases.• Strong analytical and problem-solving skills.• Excellent communication and interpersonal skills.• Ability to work effectively in a team environment. - "
70,Cost Control engineer,MAC EGYPT REAL ESTATE CO.,"Construction - Industrial Facilities and Infrastructure, Construction - Residential & Commercial/Office, Real Estate/Property Management","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/MAC-EGYPT-REAL-ESTATE-CO--Egypt-24484,"10th of Ramadan City, Cairo",Posted 29 days ago,2023-06-16,4 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Engineering - Construction/Civil/Architecture ,Engineering - Cost - Data - Analyst ,"Gather and analyze financial data - Determine standard costs and investigate variances with actual costs - Prepare detailed reports, both periodically and ad-hoc - Help management make important decisions based on costs and benefits (e.g. investments, market growth, pricing changes) - Create and manage budgets, and monitor spending - Conduct audits on financial processes and transactions - Monitor changes in processes or methods to calculate effects on overall costs - Estimate product costs for existing and new products - Forecast and analyze costs of processes, labor and inventory - Suggest cost-reducing or profitable solutions - Conduct market research to support future business planning ","Proven experience as a cost analyst, cost specialist or similar role - Experience in data, operational and financial analysis - Knowledge of accounting processes and software - Strong analytical skills - A business acumen - Great attention to detail - Good communication aptitude - "
71,Data Scientist,3Sixty,Healthcare and Medical Services,"Giza, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/360Imaging-Egypt-6022,"Mohandessin, Giza",Posted 23 days ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,Analysis - Computer Science - Data Science - Programming - Machine Learning ,"Analyze large and complex data sets to derive actionable insights and make data-driven recommendations. - Design and develop data warehouses, ensuring efficient and scalable data storage and retrieval. - Utilize your expertise in BigQuery to extract, transform, and load data from various sources. - Develop and maintain advanced algorithms and models using Python and machine learning techniques to solve business problems and optimize processes. - Collaborate with cross-functional teams to define data requirements and design data collection methods. - Create visually appealing and interactive dashboards using tools such as Tableau, Looker Studio, and PowerBI. - Provide mentorship and guidance to junior data analysts, fostering their growth and development. - Stay up to date with the latest trends and advancements in data analytics, data modeling, visualization techniques, Python programming, and machine learning algorithms. - Communicate complex technical concepts, analytical insights, and machine learning results effectively to stakeholders. - Thrive in a fast-paced and multicultural environment, adapting quickly to changing priorities and deadlines. ","3-5 years of experience in data analysis, business intelligence analysis, or similar analytics roles. - Expertise in BigQuery and a strong understanding of data warehouse design principles. - Proficiency in visualization tools such as Tableau, Looker Studio, and PowerBI. - Strong knowledge of best practices for data analytics, data modeling, Python programming, and machine learning. - Experience applying machine learning algorithms and techniques to real-world problems. - Demonstrated experience providing mentorship and guidance to junior data analysts. - Excellent English communication skills, both verbal and written. - Ability to work effectively in a fast-paced and multicultural environment. - At least an upper-intermediate level of English proficiency. - "
72,Business Analyst,Misr Insurance Co,Insurance,"Giza, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Misr-Life-Insurance-Co-Egypt-75235,"Giza, Egypt",Posted 1 month ago,2023-06-16,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Project/Program Management - Analyst/Research ,Analysis - Business Analysis - business - Communication - Communication skills ,"Define business problems in-depth, Ability to gather technical and non-technical information.  - Writing technical skills that outline detailed requirements for a solution, ensure the delivered solution meets and match business requirements. ",5 - 7 years of  experience in this field. - A degree in IT / Computer Science - Proven experience in eliciting requirements and testing - Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools - Basic knowledge in generating process documentation - Strong written and verbal communication skills including technical writing skills - 
73,Data Scientist,Paymob Solutions,"Information Technology Services, Financial Services","Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Paymob-Solutions-Egypt-43747,"Maadi, Cairo",Posted 17 days ago,2023-06-16,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research ,Data Science - ML - Python - Pyspark - Analysis - Computer Science - data scientist - Engineering - Hadoop - Information Technology (IT) - Data Analysis - Statistics - Machine Learning ,"Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. - Use machine learning tools to select features, create and optimize classifiers. - Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. and to discover trends and patterns. - Build predictive models and machine learning algorithms. - Process, clean, and validate the integrity of data to be used for analysis. - Assess the effectiveness and accuracy of new data sources and data gathering techniques. - Develop processes and tools to monitor and analyze model performance and data accuracy. - Test data mining models to select the most appropriate ones for use on a project. - Do ad-hoc analysis and present results in a clear manner. - Coordinate with different functional teams to implement models and monitor outcomes. ","BSc/BA in Computer Science, Engineering, or relevant field - Proven experience as a Data Scientist for at least 2 years. - Work experience in training neural networks (including CNNs, GNNs, RNNs, Transformers). - Advanced experience in machine learning, programming, data mining/data analysis methods. - Experience using data visualization tools, manipulating data sets, and building statistical models. - Proficient in writing algorithms and knowing when to apply them. - Excellent understanding of statistics, multivariable calculus, and linear algebra. - Experience querying databases and using statistical computer languages: R, Python, SLQ, etc., familiarity with Scala, Java or C++ is an asset. - Experience using business intelligence tools (e.g., Tableau) and data frameworks (e.g., Hadoop) - Experience using web services: Redshift, S3, Spark, DigitalOcean, etc. - Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, etc. - Excellent communication, presentation, and analytical skills - "
74,Senior Data Scientist (Hybrid),Seoudi Supermarket,Retail,"Giza, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/United-Grocers-Egypt-16038,"Sheikh Zayed, Giza",Posted 17 days ago,2023-06-16,3 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Algorithms - Big Data - Computer Science - Python - Programming - Data - SQL - Machine Learning - Deep Learning - Data Science ,"Data Cleaning and Preprocessing: Perform thorough data cleaning, validation, and preprocessing to ensure the accuracy and reliability of the data used in analysis. Identify and handle missing data, outliers, and inconsistencies, maintaining data integrity throughout the pipeline. - Exploratory Data Analysis (EDA): Conduct comprehensive EDA to uncover patterns, trends, and correlations within the data. Apply statistical techniques and data visualization to communicate findings effectively. - Advanced Statistical Analysis: Perform advanced statistical analysis, including statistical testing and measuring statistical feature associations. Apply a wide range of statistical techniques to identify significant relationships, assess the impact of variables, and measure the strength of associations. - Modeling and Algorithm Development: Design and implement machine learning algorithms and statistical models to solve business problems and extract valuable insights from complex datasets. Collaborate with cross-functional teams to develop predictive models, optimize algorithms, and improve existing methodologies. - Building Forecasting Models: Utilize machine learning and deep learning techniques to develop accurate and reliable forecasting models. Apply time series analysis, regression, and other forecasting methodologies to predict future trends, demand, and outcomes. - Data Engineering: Develop and maintain scalable data pipelines, integrating and transforming data from various sources. Utilize data engineering techniques to streamline data acquisition, storage, and processing, ensuring efficient data flow across the organization. - Writing Optimized SQL Queries: Write efficient and optimized SQL queries for data analysis and retrieval. Utilize advanced SQL techniques to extract and manipulate data from relational databases, ensuring optimal performance and scalability. - Building Custom Live/Near Live Dashboards: Design and develop custom live/near live dashboards with complex functionality that integrate various data sources. Utilize business intelligence tools such as Tableau or Power BI to create interactive and visually appealing dashboards that enable real-time monitoring and analysis of key performance indicators. - Writing High-Quality and Organized Code: Ensure that code written for data cleaning, analysis, modeling, and engineering is of high quality, well-documented, and follows best practices. Write clean, efficient, and modular code that is easy to understand and maintain. - Communication and Visualization: Clearly communicate complex findings, methodologies, and insights to both technical and non-technical stakeholders. Visualize data and present results through compelling visualizations, dashboards, and reports. ","Bachelor's or Master's degree in Computer Science, Statistics, Mathematics, or a related field. - Strong programming skills in Python and R. Proficiency in SQL is required. - Minimum of 3 years of experience in data science or a related field. - Solid understanding of statistical analysis, machine learning, and data mining techniques. - Experience with data cleaning, preprocessing, and exploratory data analysis. - Proficiency in utilizing data science libraries and frameworks (e.g., Pandas, NumPy, scikit-learn, TensorFlow, Py Torch). - Experience building forecasting models using machine learning and deep learning techniques. - Ability to perform advanced statistical analysis, including statistical testing and measuring statistical feature associations. - Proficiency in business intelligence tools such as Tableau or Power BI, with the ability to build custom live/near live dashboards with complex functionality. - Ability to write optimized SQL queries for data analysis and data retrieval. - "
75,SAP Data Entry,Egyptian For Cosmetics,Cosmetics,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Egyptian-For-Cosmetics-Egypt-11636,"Gamasa, Dakahlia",Posted 22 days ago,2023-06-16,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Administration - Customer Service/Support - Analyst/Research ,Microsoft - Data Entry - Data - Customer Service ,This position is required for ECC(Egyptian Company for Cosmetics) to work at the Factory in Gamasa.  - Performs data entry and data quality functions within SAP - Inputs master data requests into the system for new customer accounts and makes changes to account master data as requested - Accurately maintains customer master data and information in SAP through accurate data entry and monitoring - Provides updates to status requests - Interacts with department management and field operations on an as-needed basis to accomplish assigned tasks - Other data processing/administrative duties as assigned ,This position is required for ECC(Egyptian Company for Cosmetics) to work at the Factory in Gamasa.  - Proficient knowledge of Microsoft Office and Windows-based computers - Proficient in SAP - Ability to navigate network and internet - A positive attitude with the ability to work in a team environment - High level of accuracy and attention to detail - Ability to analyze data and think critically - Ability to multi-task / work in a dynamic environment - Ability to type at a minimum of 35 WPMCustomer-centric attitude - Strong communication skills - 
76,Senior Business Analyst,RMG,Information Technology Services,"Cairo, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/RMG-Egypt-77001,"Heliopolis, Cairo",Posted 2 months ago,2023-06-16,3 to 6 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,Business Analysis - Business Analyst - Computer Science - Information Technology (IT) ,"Define configuration specifications and business analysis requirements - Perform quality assurance - Define reporting and alerting requirements - Own and develop relationship with partners, working with them to optimize and enhance our integration - Help design, document and maintain system processes - Report on common sources of technical issues or questions and make recommendations to product team - Communicate key insights and findings to product team - Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer ",Previous experience in Business / Systems Analysis  - A degree in IT / Computer Science - Proven experience in eliciting requirements - Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools. - Solid experience in writing SQL queries - At Least 3 years of Experience as a business analyst. - Basic knowledge in generating process documentation. - Strong written and verbal communication skills including technical writing skills. - 
77,Business Analyst,Youxel,Information Technology Services,"Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/Youxel-Egypt-19495,"Cairo, Egypt",Posted 2 months ago,2023-06-16,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Business Analysis - Information Technology (IT) - Engineering - Software Development - Software - Software Engineering - Computer Science - Computer Engineering ,"Determine operational objectives by studying business functions; gathering information; evaluating output requirements and formats - Construct workflow charts and diagrams; studying system capabilities; writing specifications - Improve systems by studying current practices; designing modifications - Recommend controls by identifying problems; writing improved procedures - Maintain user confidence and protect operations by keeping information confidential - Prepare technical reports by collecting, analyzing and summarizing information and trends - Interpret, evaluate and interrelate research data and develop integrated business analyses and projections for incorporation into strategic decision-making - Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports - Understand and communicate the functional and operational impact of any changes ",More than 2 years of experience. - Preferred to have experience in a software industry. - 
78,SSIS-Data Engineer,SANTECHTURE ,Information Technology Services,"Dubai, United Arab Emirates • 51-100 employees",https://wuzzuf.net/jobs/careers/-82795,"Cairo, Egypt",Posted 1 month ago,2023-06-16,4 to 8 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,ETL - SQL - SSIS - Power BI ,"Your primary objective is to create the data products and make sure theyre delivered through reliable data pipelines. - Design and develop database objects, tables, stored procedures, views, triggers and SSIS packages. - Analyze, solve, and correct issues in real time, providing problem resolution end-to-end. - Design a data pipeline and develop ETL processes that will transform a variety of raw data, flat files, xl spreadsheets into SQL Databases. - Provide database support for development and deployment of database scripts in Development, Test, Pre-Production and Production environments. - Design and develop enterprise and departmental business intelligence and data warehousing solutions. - Test programs or databases, correct errors, and make necessary modifications. - Plan, coordinate and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure. - Modify existing databases and database management systems or direct programmers and analysts to make changes. - Develop methods for integrating different products so they work properly together. - Develop standards and guidelines to guide the use and acquisition of software and to protect changes to database. - Revise/write company definition of data as defined in data dictionary. - Train users and answer questions. - Approve, schedule, plan, and supervise the installation and testing of new products and improvements to computer systems, such as the installation of new databases. - Identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management. - Software engineering background specialized in big data. - Work experience as a DevOps Engineer or similar software engineering role. - Have exceptional SQL Server programming skills as follows: - - Advanced Business Intelligence experience - - BIML scripting - - SSIS, SSRS, SSAS - - Power BI - Extensive experience with reporting using Power BI. - Experience coding complex stored procedures (using T-SQL). - Experience with developing SSIS packages. - Performs ad-hoc analysis using T-SQL query language within the database systems using a process-oriented approach. - Understands the concept of Data marts, Data warehouse and Data lakes and experience with migrating legacy systems to data marts/ warehouse /lake. - Uses additional cloud technologies (e.g., understands concept of Cloud services like Azure SQL server). - Uses SQL Server Analysis Services to enhance existing, or develop new, OLAP cubes used in the EDW system. - Experience in troubleshooting and resolving database integrity issues, performance issues, blocking and deadlocking issues etc. ","Your primary objective is to create the data products and make sure theyre delivered through reliable data pipelines. - Design and develop database objects, tables, stored procedures, views, triggers and SSIS packages. - Analyze, solve, and correct issues in real time, providing problem resolution end-to-end. - Design a data pipeline and develop ETL processes that will transform a variety of raw data, flat files, xl spreadsheets into SQL Databases. - Provide database support for development and deployment of database scripts in Development, Test, Pre-Production and Production environments. - Design and develop enterprise and departmental business intelligence and data warehousing solutions. - Test programs or databases, correct errors, and make necessary modifications. - Plan, coordinate and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure. - Modify existing databases and database management systems or direct programmers and analysts to make changes. - Develop methods for integrating different products so they work properly together. - Develop standards and guidelines to guide the use and acquisition of software and to protect changes to database. - Revise/write company definition of data as defined in data dictionary. - Train users and answer questions. - Approve, schedule, plan, and supervise the installation and testing of new products and improvements to computer systems, such as the installation of new databases. - Identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management. - Software engineering background specialized in big data. - Work experience as a DevOps Engineer or similar software engineering role. - Have exceptional SQL Server programming skills as follows: - - Advanced Business Intelligence experience - - BIML scripting - - SSIS, SSRS, SSAS - - Power BI - Extensive experience with reporting using Power BI. - Experience coding complex stored procedures (using T-SQL). - Experience with developing SSIS packages. - Performs ad-hoc analysis using T-SQL query language within the database systems using a process-oriented approach. - Understands the concept of Data marts, Data warehouse and Data lakes and experience with migrating legacy systems to data marts/ warehouse /lake. - Uses additional cloud technologies (e.g., understands concept of Cloud services like Azure SQL server). - Uses SQL Server Analysis Services to enhance existing, or develop new, OLAP cubes used in the EDW system. - Experience in troubleshooting and resolving database integrity issues, performance issues, blocking and deadlocking issues etc. - "
79,Senior Big Data Engineer,Fawry for Banking Technology and Electronic Payments S.A.E,Financial Services,"Giza, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Fawry-Banking---Payment-Technology-Services-Egypt-2878,"6th of October, Giza",Posted 1 month ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development ,Big Data - Linux - Computer Engineering - Engineering - Information Technology (IT) - SQL - Java - Software Development - Software Engineering ,,"Bachelor’s degree in computer science, Information Systems, software/computer engineering, or another quantitative field. - 2+ year of experience with the suite of open source big data technologies and platforms (Cloudera/Hortonworks, Hadoop Ecosystems, Spark, Kafka, Hive). - Familiarity with Hadoop ecosystem and its components: obviously, a must. - Hands-on experience in HDFS, Hive, Sqoop, Spark, Impala, Kudo and Airflow is a must. - Advanced work experience in SQL and database manipulation, ETL development, and data warehousing, is a must. - Good knowledge of Linux/UNIX commands and shell scripting. - Building complete infrastructure to ingest, transform & store data for further analysis & business requirement and maintaining the data security and privacy. - Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala, etc. - Experience with NoSQL databases, including Postgres and Cassandra is a plus. - Excellent communication skills and dynamic team player. - Demonstrated ability to adapt to new technologies and learn quickly. - "
80,Cost Controler,Arabian Advanced Systems,"Computer Software, Information Technology Services","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Arabian-Advanced-Systems-Egypt-4431,"New Cairo, Cairo",Posted 15 days ago,2023-06-16,3 to 6 years,Experienced (Non-Manager),Not Specified,"Confidential, Medical & Life Insurance",Project/Program Management ,accountant - Accounting - Cost Control - Analyst - Financial - Project Management ,"Prepare schedule progress reports, trending charts and schedule analysis. - Follow-on support with accounting to ensure alignment of project forecast with current funding and billings to client. - Collaborate and assist on alignment of cost and schedule data. - Maintain and control budgets from planning stage to project completion. - Provide more detailed cost reporting daily or weekly updates, as required. - Identify and evaluate potential changes and review of contractor invoices. - Coordinate implementation plan with project site teams and escalate areas of misalignment and improvement. - Examine requests for budget revisions, recommend approval or denial and draft correspondence. - Present results of cost analysis to senior staff. - Assist with update to projections on cash flows, staffing plans and contingency usage. - Support the change control process, establishing the necessary forms, logs and expediting methods. ","Proven experience as a cost analyst, cost specialist or similar role - Experience in data, operational and financial analysis - Knowledge of accounting processes and software - Strong analytical skills - A business acumen - Great attention to detail - Good communication aptitude - Degree in Finance, Accounting or similar field; Certified Public Accountant (CPA) preferred - "
81,Cost Accountant,TEPCO S.A.E.,"Engineering Services, Manufacturing","Giza, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/TEPCO-S-A-E--Egypt-5396,"6th of October, Giza",Posted 12 days ago,2023-06-16,3 to 5 years,Entry Level (Junior Level / Fresh Grad),Not Specified,Confidential,Accounting/Finance - Analyst/Research ,Accounting - analytical - accountant - Cost Accountant - Cost Accounting - Cost - Cost Analyst - Finance - excel - Financial Analysis - MS - Management ,"Develop and maintain the cost accounting system, documents, and records of the organization. - Analyze and recommend costs and cost savings. - Prepare and complete internal cost audits. - Analyze the data collected and log a detailed record of the results. - Analyze any changes in goods or services provided in order to determine what effect it has on the cost. - Analyze manufacturing costs and prepare regular reports comparing standard costs to actual production costs. - Make estimates of new and proposed product costs. - Provide management with reports that specify and compare factors that affect prices and profitability of products or services. - Assist in audits and general ledger preparation. - Conduct physical inventories and monitor the cycle count program. ","BSc degree in Accounting, Finance or relevant study - Proven experience as a Cost Accountant, Cost Analyst, Accountant or similar role - Industrial background is a must  - Computer literacy, MS Excel in particular (familiarity with VLOOKUPs and pivot tables) - Excellent analytical skills with an attention to detail - Strong time management skills - SAP User is a plus  - "
82,US Healthcare Revenue Cycle Contract Management Implementation and Support Specialist,InitRes,Information Technology Services,"Cairo, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/InitRes-Egypt-68636,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,1 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Administration - IT/Software Development - Medical/Healthcare ,healthcare - data analyst ,"Lead the implementation and configuration of contract management solutions, including system setup, data migration, user training, and testing, to ensure successful system adoption.  - Collaborate with cross-functional teams, including revenue cycle, finance, legal, and IT, to gather requirements and develop strategies to optimize contract management processes.  - Develop and maintain documentation, policies, and procedures related to contract management system implementation, including user guides, training materials, and process documentation.  - Provide ongoing support for contract management systems, including issue resolution, system maintenance, and user support.  - Collaborate with IT and vendor partners to troubleshoot and resolve technical issues related to contract management systems.  - Conduct regular audits to ensure data accuracy, contract compliance, and system integrity.  - Provide training and education to end-users on contract management system functionality, best practices, and process improvements.  - Stay up-to-date with industry trends and best practices in healthcare revenue cycle management, contract management, and related technologies.  - Proactively identify process improvement opportunities and work with cross-functional teams to implement changes to optimize contract management processes and drive operational efficiency.  - Participate in projects and initiatives related to revenue cycle optimization, contract negotiation, and process improvement efforts.  ","Bachelor's degree in healthcare management, business administration, or related field.  - Strong understanding of US Healthcare revenue cycle processes, including contract negotiation, reimbursement, and claims management.  - Proficient in data analysis, reporting, and visualization tools.  - Excellent English communication skills, both written and verbal, with the ability to communicate complex concepts to technical and non-technical stakeholders.  - Strong project management skills with the ability to manage multiple tasks and deadlines simultaneously.  - Ability to work independently and as part of a team, with a high degree of self-motivation and initiative.  - Knowledge of regulatory requirements related to healthcare contracts, such as HIPAA and Stark Law, is preferred.  - Ability to adapt to changing technology and industry trends, and continuously improve skills and knowledge in contract management and revenue cycle optimization.  - Ability to work Eastern Standard Time (start time around 2pm Cairo Time) - "
83,Cost Accountant,Shifa Egypt,Healthcare and Medical Services,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Shifa-Egypt-Egypt-48388,"New Cairo, Cairo",Posted 20 days ago,2023-06-16,5 to 6 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Medical/Healthcare - Analyst/Research ,accountant - Accounting - analytical - Cost Accountant - Cost Accounting - excel - Finance - Financial Analysis - Management - MS - Cost Analyst - Cost ,,
