,role_title,company_name,company_industry,company_headquarter,company_url,location_of_job,posted_time,collect_date,experience_needed,career_level,education_level,salary,job_categories,skills_and_tools,job_description,job_requirements
68,Senior Data Management Engineer,Ejada ,"Computer and Network Security, Computer Software, Information Technology Services","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Ejada--Cairo--Egypt-9273,"Cairo, Egypt",Posted 11 days ago,2/25/2023,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Engineering - Telecom/Technology ,Information Technology (IT) - data engineer ,"Manage, maintain and test the implementation of data management projects. - Ensure optimal delivery process is consistent throughout ongoing projects. - Assemble data management products’ features to meet functional and non-functional business requirements. - Work with clients’ and vendors’ stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. - Identify, design, and implement client process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. - Build processes supporting data transformation, data structures, metadata, dependency and workload management. - Work closely and support our developers, data architects, data analysts and data scientists on data initiatives. - Optimize or even re-design our company’s solution architecture and implementation methodology to support and improve our services and data initiatives. - Conduct research in the industry to address any issues that can arise while tackling a business problem. - Remain up-to-date with industry standards and technological advancements that will improve the quality of our outputs. - Learn and search about tools and products used in our projects in all data management domains, especially for Informatica products. - Create delivery related documents: Solution Architecture, Low-Level Design, Business Requirement Document, System Requirement Specification, User Guide, etc. - Implement analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics. - Employ machine learning techniques to create and sustain structures that allow for the analysis of data. ","BSc in Computer Science, Statistics, Informatics, Information Systems, Data Engineering, Big Data Analytics, or another related field. - 5+ years of work experience in a Data Engineer role in data management implementation projects. - Data engineering certifications. - Experience with the following software/tools:Relational SQL and NoSQL databases: Oracle, MS SQL Server, PostgreSQL, Cassandra, MongoDB, etc.Big data tools: Hadoop, Hive, Spark, Kafka, etc.Analytics tools: Tableau, Power BI, etc.Object-oriented/object function scripting languages: Python, Java, Scala, JavaScript, etc. - Relational SQL and NoSQL databases: Oracle, MS SQL Server, PostgreSQL, Cassandra, MongoDB, etc. - Big data tools: Hadoop, Hive, Spark, Kafka, etc. - Analytics tools: Tableau, Power BI, etc. - Object-oriented/object function scripting languages: Python, Java, Scala, JavaScript, etc. - In-depth technical expertise regarding data models, data analysis and design, master data management, metadata management, data warehousing, business intelligence, and data quality improvement. - Experience with Data Governance, Data Catalog, Data Quality and Master Data Management concepts and tools. - Familiarity with ETL, Data Lake, Data Warehouse, Data Storage, Big Data, Data Security, Data Privacy and Open Data concepts and tools. - Use a systematic approach to plan, create, and maintain data architectures while also keeping it aligned with business requirements. - Ability to grasp business rules. - Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement. - Excellent analytical, problem-solving and troubleshooting skills. - Strong analytic skills related to working with unstructured datasets. - Basic knowledge of AI and data science. - Experience working at/with companies performing complex/large scale data management implementations, employing recognized best practices. - Experience including a successful track record of multi-tasking several projects, and supporting and working with cross-functional teams in a dynamic environment. - Strong project management and organizational skills. - Experience in planning & costing. - Experience in preparing technical & financial proposals. - Excellent knowledge and prowess to work in any development environment. - Demonstrate flexibility, creativity, and the capacity to receive and utilize constructive criticism. - Demonstrate unsatiated curiosity and outstanding interpersonal skills. - Master's degree in a relevant field is advantageous. - Informatica certifications. - Experience with the following software/tools:Informatica Data Management products including cloud services.Data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.Stream-processing systems: Storm, Spark-Streaming, etc.Cloud services: AWS, Google Cloud, Azure, etc. - Informatica Data Management products including cloud services. - Data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc. - Stream-processing systems: Storm, Spark-Streaming, etc. - Cloud services: AWS, Google Cloud, Azure, etc. - Experience with ETL, Data Lake, Data Warehouse, Data Storage, Big Data, Data Security, Data Privacy and Open Data concepts and tools. - Experience building and optimizing ‘big data’ data pipelines, architectures and data sets. - Fair knowledge about some lines of business: financial accounting, CRM, manufacturing, supply chain, HCM, etc. - "
69,Credit analyst,EL-Mobadara,"Banking, Financial Services, Non-Profit Organizations","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/EL-Mobadara-Egypt-84312,obadara ,Posted 1 month ago,2/25/2023,2 to 5 years,Experienced (Non-Manager),Not Specified,"12000 to 15000 EGP Per Month, Social - Medical insurance - Annual salary increase",Accounting/Finance - Banking - Analyst/Research ,Accounting - credit - Financial Analysis - Finance ,"Assure Accurate processing of all credit accounts and incoming credit payments. - Evaluating clients, gathering Clients’ information, credit data and financial statements in order to determine the creditworthiness of existing or prospective clients - Allocate suitable credit terms to assure Companies’ secure credit grants, and terms and process all credit leverage requests and risk involved in lending money to them - Coordinate reports with credit risk officers and prepare customer classification. - Analyzing client records and using the data to recommend payment plans - Conferring with credit associations and references to exchange credit information with clients - Evaluating the financial status of clients by producing financial ratios. - Conferring with the A/R accounting team to verify clients' financial/credit transactions and resolve their complaints - Researching and resolving account discrepancies. - Analyzing records regarding payments and account status. - Working with the collections department to analyze clients’ payment and credit history to develop new or better repayment terms. - Generating reports and statements for internal use. - ensure reconciliation of the credit receivables ledger, verifying that all payments are accounted for accurately and properly posted - Ability to process and scrutinize data to verify any discrepancies within the system - Problem-solving skills to ensure the resolution of any client’s credit issues - Keeping knowledge of  key issues Up-to-date (for example legal, market risk, and compliance issues) ",• Minimum 2 years of experience.  - • Credit Course is plus. -  • Excellent in Microsoft Office  - • Credit background  - • Familiar with data analytics - 
70,Business Analyst ( Multinational Logistics company),Pillars,"Human Resources, Recruitment and Staffing","Cairo, Egypt • 1-10 employees",https://wuzzuf.net/jobs/careers/Pillars-Egypt-4586,"Cairo, Egypt",Posted 1 month ago,2/25/2023,4 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Analysis - Analyst - Business Analysis - Engineering - Information Technology (IT) - Computer Science - Management - Science ,,
71,Market Research Analyst (Banking Sector),Argaam,"Financial Services, Online Media, Writing and Editing","Giza, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/DANAT--Egypt-6668,"Mohandessin, Giza",Posted 1 month ago,2/25/2023,5 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Banking - Analyst/Research ,analytical - Banking - Finance - Market Research ,,
72,IT Analyst,Air Arabia,Airlines/Aviation,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Air-Arabia-United-Arab-Emirates-24864,"Cairo, Egypt",Posted 1 month ago,2/25/2023,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Medical 
Life Insurance",IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Analysis - IT - Java - JavaScript - Information Technology (IT) - Computer Science ,"Drives the technical support team to carry out customer support properly and promptly, monitors servers and systems, takes ownership of reported issues, responds to enquiries, provides information and feedback ensuring problems are being recorded and tracked throughout the entire process. - Maintains positive customer/working relationships with stakeholders, business users, suppliers, vendors and other technical teams to ensure improvements in the products and services provided to ISA clients and to resolve any issues related to maintenance. - Provides technical/non-technical support to clients, conducts analysis, diagnosis and troubleshoots systems, network, hardware/software faults and bugs to resolve problems considering system capacity, limitations, etc.; applies metrics to monitor performance and measure key project criteria. - Identifies resolutions to technical problems, carries out bug fixes for minor issues and applying patches channels unresolved issues in the right direction as necessary; responds within agreed time limits to call-outs. - Assists with the development and implementation of processes and service level agreements of incidents management and service request management. - Assists technical experts in planning, evaluating, testing, and implementing new technology such as systems and platforms. Participates in different projects as required. - Contributes to the creation of support knowledge base by developing and communicating IT support manuals, technical notes and articles to clients in line with SLAs. - Utilizes different communication channels to support or guide end users on the different enquiries and problems raised, these channels include: personal visits, telephone calls, e-mails, web, chat etc. - Ensures proper recording and closure of all claims; generates timely reports of different nature to capture support services activities. - Installs, configures, monitors and maintains computer hardware operating systems, applications and networks, replaces parts and upgrades existing ones when and as needed in line with agreed SLAs. - Supports the roll-out of new applications (where applicable); sets up new users' accounts, profiles and passwords. Supports the clients during CR implementation (UAT and Training). - Assists in establishing and maintaining a complete and accurate record of all IT assets within ISA. Establishes and maintains security, integrity, and business continuity controls and documents. - Responds positively to operational needs by being on-call available for critical systems 24x7 support. - Performs any other additional duties as directed by the line manager. ","3-4 years in IT Infrastructure support, service desk, 24x7 critical operations preferably in aviation. - This job requires occasional duty travel for training and implementation purposes. - Proven record in implementing and monitoring infrastructure projects. - Proven skills in carrying out bug fixes for minor issues and applying patches (Java, J2ee, Oracle database, Spring, Hibernate, Struts 2, Jquery, javascript, Jboss & tomcat as application servers, unit testing, etc). - Holistic IT Knowledge in heterogeneous technology environments - experience with different types of end-to-end technology stacks. - Experienced in managing operations and technology platforms – both internally and externally hosted. - Proven skills in analyzing data, identifying pitfalls and recommending solutions. - Possesses effective persuasive, negotiation, problem solving and decision-making skills. - Employs technical expertise and interpersonal skills to execute new initiatives and achieve company’s objectives. - Demonstrates the ability to contribute and successfully deliver against business strategy and set KPIs. - "
73,Lead Data Engineer,SANTECHTURE ,Information Technology Services,Saudi Arabia • 51-100 employees,https://wuzzuf.net/jobs/careers/ACCUMED-Saudi Arabia-82795,"Cairo, Egypt",Posted 12 days ago,2/25/2023,7 to 15 years,Manager ,Not Specified,Confidential,IT/Software Development ,SSIS - SSRS - Power BI - SQL Server ,"Your primary objective is to create the data products and make sure they’re delivered through reliable data pipelines. - Design and develop database objects, tables, stored procedures, views, triggers and SSIS packages. - Analyze, solve, and correct issues in real time, providing problem resolution end-to-end. - Design a data pipeline and develop ETL processes that will transform a variety of raw data, flat files, xl spreadsheets into SQL Databases. - Provide database support for development and deployment of database scripts in Development, Test, Pre-Production and Production environments. - Design and develop enterprise and departmental business intelligence and data warehousing solutions. - Test programs or databases, correct errors, and make necessary modifications. - Plan, coordinate and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure. - Modify existing databases and database management systems or direct programmers and analysts to make changes. - Develop methods for integrating different products so they work properly together.  - Develop standards and guidelines to guide the use and acquisition of software and to protect changes to database. - Revise/write company definition of data as defined in data dictionary. - Train users and answer questions. - Approve, schedule, plan, and supervise the installation and testing of new products and improvements to computer systems, such as the installation of new databases. - Identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management. ","Software engineering background specialized in big data with minimum 7years of experience.  - Work experience as a DevOps Engineer or similar software engineering role.  - Have exceptional SQL Server programming skills as follows:  - Advanced Business Intelligence experience  - BIML scripting - SSIS, SSRS, SSAS - Power BI  - Extensive experience with reporting using Power BI.  - Experience coding complex stored procedures (using T-SQL).  - Experience with developing SSIS packages.  - Performs ad-hoc analysis using T-SQL query language within the database systems using a process-oriented approach.  - Understands the concept of Data marts, Data warehouse and Data lakes and experience with migrating legacy systems to data marts/ warehouse /lake.  - Uses additional cloud technologies (e.g., understands concept of Cloud services like Azure SQL server).  - Uses SQL Server Analysis Services to enhance existing, or develop new, OLAP cubes used in the EDW system.  - Experience in troubleshooting and resolving database integrity issues, performance issues, blocking and deadlocking issues etc. - "
74,Business Analyst,SSC Egypt,"Information Technology Services, Outsourcing/Offshoring, Recruitment and Staffing","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/SSC-Egypt-Egypt-37268,"Nasr City, Cairo",Posted 2 months ago,2/25/2023,3 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Analysis - business - Business Analysis - Computer Science - Data - Data Analysis - English - Information Technology (IT) - Logistics - Operations - Stakeholders ,,Bachelor’s degree in business or tech -related field. - Data analysis and formulating resulting improvement proposals. - Years of experience 3+. - English C1 – full working proficiency. - Feel comfortable within an operational environment and interested in gaining insight into the course of logistics operations. -  Analytically strong and can easily translate theory into practice. -  Communicatively strong and assertive enough to communicate correctly with the various stakeholders. - 
75,Data Engineer,Wadi Degla Clubs Company,"Real Estate/Property Management, Recreational Facilities and Services, Sports","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Wadi-Degla-Group-Egypt-14583,"Maadi, Cairo",Posted 17 days ago,2/25/2023,3 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Computer Engineering - Computer Science - Information Technology (IT) - Data - Data Engineering - computer ,"Understand business requirements and translate them to technical specifications.  - Work with stakeholders including executives and line managers to gather the analytical requirements and assist with data-related technical issues and support data infrastructure needs. - Create and maintain optimal data architectural design. - Gather large complex data sets that meet functional / non-functional business requirements. - Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. - Build the infrastructure required for optimal extraction, transformation, and loading of data (ETL) from a wide variety of data sources using SQL and big data technologies. - Conduct periodic meetings with business teams to validate results and projects’ deliverables - Monitor performance and quality control plans to identify improvements.  - Troubleshoot, debug and upgrade existing ETL solutions. - Gather and evaluate users’ feedback. - Saving technical documentation for reference and reporting. - Identify data discrepancies and develop data metrics. ","MSc. Computer Science, BSc. Computer Engineering or equivalent. - Proven experience in Data Warehouse (DWH) design and implementation. - Minimum 3 years’ experience in data engineering or similar role. - "
76,Financial Analyst,Confidential Company ,unknown,unknown,unknown,"Cairo, Egypt",Posted 2 months ago,2/25/2023,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Accounting - Analyst - analytical - Commerce - Economics - excel - Finance - Financial - Financial Analysis - financial analyst - Financial Modeling ,"Perform financial forecasting, reporting, and operational metrics tracking - Analyze financial data and create financial models for decision support - Report on financial performance and prepare for regular leadership reviews - Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements - Work closely with the accounting team to ensure accurate financial reporting - Evaluate financial performance by comparing and analyzing actual results with plans and forecasts - Recommend actions by analyzing and interpreting data and making comparative analyses; study proposed changes in methods and materials - Maintain a strong financial analysis foundation creating forecasts and models - Proficiency with Microsoft Excel is mentioned in virtually any financial analyst job description ","3-5 years of business finance or other relevant experience - High proficiency in financial modeling techniques - Strong fluency with Excel formulas and functions - BA, BS, or B.Com degree required (Bachelor’s Degree in Accounting/Finance/Economics) - Strong analytical and data gathering skills - Ability to streamline functions and passion to learn and grow - Strong interpersonal skills, including written and oral communication skills - Experience working with, and presenting to, senior executives - Excellent communication and presentation skills; be comfortable interacting with executive-level management - Strong financial modeling experience - "
77,Cost Senior Analyst,Kandil Industries,Manufacturing,"Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Kandil-Industries-Egypt-6195,"10th of Ramadan City, Cairo",Posted 1 month ago,2/25/2023,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Business Analysis - Finance Analysis - Accounting - Cost Accounting - Cost Analysis ,"Determine standard costs and evaluate differences between standard and actual costs.  - Prepare detailed reports on a regular and ad-hoc basis, charts, and graphs in support of analyses. - Primary support for the generation of the monthly internal financial package. - Collect and evaluate financial information. - Changes in procedures or methods should be tracked to determine the impact on total expenses. - Calculate the costs of existing and new items. - Examine data to help with reducing costs in all operations. - Provides detailed financial analysis and reports of expenses including breakdowns of project costs, forecasts of remaining expenses, and opportunities to increase efficiency. - Analyze revenue performance and sales forecast. - Generate, maintain and validate company KPIs. ","Bachelors degree in Commerce, Accounting is required. - 5 years of related experience is required. - Excellent analytical skills. - Excellent organizational skills and attention to detail. - Thorough understanding of cost accounting principles and procedures. - Proficient in Microsoft Office Suite or similar software, as well as, accounting software. - Excellent verbal and written communication skills. - "
78,Data Analysis/Analytics Instructor (Excel - Power BI),EpsilonAI,"Computer Software, Training and Coaching","Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/EpsilonAI-Egypt-65111,"Nasr City, Cairo",Posted 20 days ago,2/25/2023,More than 1 year,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Commissions and bonuses",IT/Software Development - Analyst/Research - Training/Instructor ,Analysis - business - Business Intelligence - Data Analysis - Computer Science - Power BI - SQL - Tableau - BI - Data - Information Technology (IT) - Training - SPSS - Sass - SAS ,"As a Data Analysis Instructor, you will guide your Trainees through hands-on exercises, and introduce important tools such as Excel, Power BI - conducting and delivering direct training sessions for internal and external clients - All of our classes are part-time, designed to fit into your work schedule so you will be able to enjoy teaching while still being able to manage your full-time responsibilities at your current company. - Ability to connect and build relationships with Trainees and colleagues from varied ethnicities, ages, backgrounds, learning styles, and abilities - prepare and evaluate diploma assignments, graduation projects, and final exams - answering trainee's questions and providing quick support - Utilizing a variety of training methodologies, techniques, concepts, learning tools, and practices to ensure maximum effectiveness of training programs ","Exceptional communication and presentation skills - Solid Understanding of Microsoft Excel - Solid Understanding of business intelligence and data visualization tools (Power BI, Tableau, etc.) - High-level proficiency with SQL-based query languages and relational data concepts - Experience with customer engagements - Candidates must have a degree in computer science, information technology, information systems, commerce, or a related field. - Acts as a technical mentor guiding Trainees on a technical journey of discovery - Working experience in business intelligence and data analysis - Prior experience teaching a class of Trainees - Experience with statistical packages (SPSS, SAS, Stata, etc.) - Prior experience training employees or colleagues - "
79,Sales Operations Analyst,Confidential Company ,unknown,unknown,unknown,"6th of October, Giza",Posted 1 month ago,2/25/2023,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Engineering - Construction/Civil/Architecture - Analyst/Research - Sales/Retail ,business - Construction - Operations - Chemicals - Business Analysis - Analysis - Sales ,,
80,Information Security Analyst,Confidential Company ,unknown,unknown,unknown,"New Cairo, Cairo",Posted 1 month ago,2/25/2023,2 to 3 years,Experienced (Non-Manager),Not Specified,"Confidential, Annual Increase
Annual Bonus
Social Insurance 
Life Insurance",IT/Software Development - Engineering - Telecom/Technology ,Information Technology (IT) - Information Systems - Network - Engineering - Computer Science - Computer Engineering - Software - Systems ,"Apply Global Security Standards - Assess 3rd Party Information security risk assessment - Work with EMEA information security teams - Monitor computer networks for security issues. - Investigate security breaches and other cybersecurity incidents. - Install security measures and operate software to protect systems and information infrastructure, including firewalls and data encryption programs. - Document security breaches and assess the damage they cause. - Work with the security team to perform tests and uncover network vulnerabilities. - Fix detected vulnerabilities to maintain a high-security standard. - Stay current on IT security trends and news. - Develop company-wide best practices for IT security. - Perform penetration testing. - Help colleagues install security software and understand information security management. - Research security enhancements and make recommendations to management. - Stay up-to-date on information technology trends and security standards. ",Proven work experience as an Information Security Analyst or similar role - Proficient with MAC and OS - Excellent written and oral communication skills - Experienced with penetration testing and techniques - Ability to identify and mitigate network vulnerabilities - MBA in Information Systems preferred - 
81,Supply Chain Analyst,Tie House,"Apparel and Fashion, Textile and Clothing, Retail","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Tie-House-Egypt-20112,"New Cairo, Cairo",Posted 2 months ago,2/25/2023,1 to 3 years,Experienced (Non-Manager),Not Specified,Confidential,Logistics/Supply Chain - Operations/Management - Purchasing/Procurement ,Supply Chain - Business Management - Management - Operations - Procurement - Purchasing ," analyzes data and methods to predict and improve a company’s delivery of products and services to its customers. An organization’s supply chain needs to run smoothly and efficiently to ensure a profit, making the supply chain analyst an essential role. - Analysts use data to support their recommendations for optimizing the methods within the company in terms of production, supplies, and transportation. Depending on the size and type of organization, they typically report to a manager or director of supply chain management, and may sometimes report directly to a general manager. ","Bachelor’s degree in business management, operations, logistics, or a similar field - "
82,GIS application analyst,Perfect Presentation,Information Technology Services,"Cairo, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/PERFECT-PRESENTAION-Egypt-10124,"6th of October, Giza",Posted 1 month ago,2/25/2023,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development ,GIS - Information Technology (IT) ,"Develop a technology to automate all stages of the systems and services process and link them spatially with the basemap. - Spatial linking with integration between agencies and departments related to spatial work and working to unify databases and specifications for easy linking to the base map and the Center for Geographic Information Systems - Conducting a comprehensive evaluation of the application in terms of functions, tasks, performance, compatibility, integration, and overload testing by specialists, and submitting a report to management with the evaluation result. - Raise the quality of the application and solve any technical problems that appeared in the point "," Bachelor is Degree in Computer science, GIS, geography, engineering, or a related field. - "
83,Master Data Analytics and Insights Senior Officer,Ghabbour Auto,"Automotive, Logistics and Supply Chain, Manufacturing","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Ghabbour-Auto-Egypt-362,"6th of October, Giza",Posted 2 months ago,2/25/2023,2 to 4 years,Experienced (Non-Manager),Not Specified,Confidential,Analyst/Research ,Business Analysis - Computer Science - Business Analyst - Analysis ,,"Qualifications, Experience & Skills: - Education Required - Special Certification or Training Required - # of Years of Experience - High Emotional Intelligence, Advanced communication skills (verbal and written) and Work Ethics.  - Ability to work independently and as part of a team. - Strong mathematical & numeracy skills. - Attention to detail and inclination for problem-solving. - Creativity, Intellectual curiosity and Business Acumen. - Analytical, Strategic, Critical thinking and Research skills/domain knowledge.  - Technical Competencies   - Good skills in data administration, design, and architecture. - Good analytical and problem-solving skills. - Technical expertise in using business intelligence tools (e.g. Tableau and Power BI and SPSS), data frameworks (e.g. Hadoop) and data mining. - Adept at queries, coding scripts, programming languages such as R, and Artificial Intelligence & Machine Learning Models. - Excellent understanding and experience of statistical methodologies, data analysis techniques, reports writing and data visualization & storytelling. - Technological Requirements  - "
84,Tax Accountant,Miami center company,unknown,"Alexandria, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/Miami-center-company-Egypt-61743,"Sidi Bishr, Alexandria",Posted 13 days ago,2/25/2023,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Banking ,Accounting - Accounting Software - accountant - excel - Finance - Financial Analysis - CPA - CMA - Bookkeeping - Tax - tax accountant - Software - Tax Analyst - Management ,Prepare tax payments - Estimate and track tax returns - Complete quarterly and annual tax reports - Organize and update the company’s tax database - Recommend tax strategies that align with business goals - Prepare necessary paperwork for tax payments and returns - Share financial data with the accounting department - Identify tax savings and suggest ways to increase profits - Follow industry trends and track changes related to taxes - Liaise with internal and external auditors - Forecast tax predictions to senior managers ,"Proven work experience as a Tax Accountant, Tax Analyst or Tax Preparer - Knowledge of accounting and bookkeeping procedures - Familiarity with accounting software packages - Computer literacy (MS Excel in particular) - Excellent analytical and time management skills - Strong numeracy skills - Keen attention to detail - "
85,Financial Analyst,B.TECH,Retail,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/B-Tech-Egypt-403,"Nasr City, Cairo",Posted 2 months ago,2/25/2023,4 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance ,Accounting - analytical - Finance - Financial Analysis - Statistics - Commerce ,"Perform financial forecasting, reporting, and operational metrics tracking - Analyze financial data and create financial models for decision support - Report on financial performance and prepare for regular leadership reviews - Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements - Work closely with the accounting team to ensure accurate financial reporting - Evaluate financial performance by comparing and analyzing actual results with plans and forecasts - Guide the cost analysis process by establishing and enforcing policies and procedures - Provide analysis of trends and forecasts and recommend actions for optimization - Recommend actions by analyzing and interpreting data and making comparative analysis; study proposed changes in methods and materials - Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards - Increase productivity by developing automated reporting/forecasting tools - Perform market research, data mining, business intelligence, and valuation comps - Maintain a strong financial analysis foundation creating forecasts and models - Proficiency with Microsoft Excel is mentioned in virtually any financial analyst job description; familiarity with data query/data management tools is extremely helpful (Access, SQL, Business Objects) ","Finance, Accounting, Economics, or Statistics are preferred major fields - MBA are preferred - Credit Course is preferred - Proven work experience in a quantitatively heavy role - FMVA or similar designations preferred - Strong quantitative and analytical competency - Self-starter with excellent interpersonal communication and problem-solving skills - Advanced knowledge of Excel - "
86,Sr. Research Analyst (Secondary Research Experience Is A MUST) -Switzerland Based Multinational,Evalueserve,Consulting Services,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Evalueserve-Switzerland-61223,"Maadi, Cairo",Posted 2 months ago,2/25/2023,3 to 8 years,Experienced (Non-Manager),Master's Degree,"Confidential, Best In The Industry",Analyst/Research ,Primary Search - Secondary Search - Qualitative Search - Quantitative Search - MEED - BLOOMBERG - HOOVERS - NEILSEN - Research - Analysis - English - Arabic - Communication - Business Analysis - Market Research ,"Engage with client stakeholders to understand unstructured project requirements and scope requirements - Analyzing and preparing presentations from research data  - Conduct basic financial and business analysis specific to Middle East companies  - Active participation & contribution in team discussions on project specific areas  - Managing range of projects across sectors  - Managing client communication - Preparation of company profiles, industry reports, cross industry custom ad-hoc requests - Data collection through secondary research and primary research in Arabic and English ","An analytical frame of mind with ability to think through.  - A learning attitude would be must. - Ability to ensure that tasks within areas of responsibility are completed in a timely manner.  - Good communication, listening, and writing skills in Arabic and English - Awareness of current events in the industry and ability to identify key trends shaping the industry. - Knowledge of major customer segments, common products and product types. - Possess a flexible & detail-oriented attitude.  - Knowledge of key terminology, latest trends, key industry metrics for Middle East region - Excellent communication skills and excellent interpersonal skills - Knowledge of database tools – OneSource, Factiva, Hoovers, and Thomson Research etc.  - Ability to analyze and synthesize the available data and bring out value-added insights to the clients  - Ability to ensure that tasks within areas of responsibility are completed in a timely manner - Ability to identify and solve issues effectively on time and create insightful output based on research findings - Bachelors/ Masters Degree  from a reputed institute with 3 to 8 years of research experience. - "
87,BI Developer (On-Site),Union Coop,Retail,"Dubai, United Arab Emirates • 11-50 employees",https://wuzzuf.net/jobs/careers/U-Egypt-36354,"Dokki, Giza",Posted 3 days ago,2/25/2023,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research ,BI - Computer Science - Power BI - SSIS - SSRS - SSAS - Data Warehouse - Information Technology (IT) - ETL - SQL - Oracle - Design - Telecom Engineering ,"The Business Intelligence (BI) developer is responsible for building, implementing, and supporting BI solutions for Union Coop. - The right individual will possess experience in all stages of BI project work (requirements and logical design, physical design, implementation, testing, and deployment). - The BI Developer should have a firm grasp of BI implementation methodologies and will have had in-depth experience with the Microsoft BI Stack (SSIS, SSRS, and SSAS), Power BI, and other Visualization tools like Tableu, Qlik, etc. - Data gathering, research, and analytical abilities so as to develop insightful conclusions and generate solutions to address user needs  - Create written communication materials that effectively summarize findings and support recommendations  - Direct quality assurance and user acceptance testing by writing test plans and managing the execution of testing (Unit and UAT) - Translate business needs to technical specifications - Design, build and deploy BI solutions (e.g. reporting tools) - Maintain and support data analytics platforms (e.g. MS BI, Tableu, Algonomy) - Create tools to store data (e.g. OLAP cubes) - Conduct unit testing and troubleshooting - Evaluate and improve existing BI systems - Collaborate with teams to integrate systems - Develop and execute database queries and conduct analyses - Create visualizations and reports for requested projects - Develop and update technical documentation ","3+ years of comprehensive report analysis and design experience with demonstrated knowledge of data warehouse/database structures. - 3+ years of recent experience developing reports on SSRS and Power BI. - 3+ years of recent experience writing complex SQL statements. - Demonstrated experience working with business partners, development of functional and technical specifications, and general project management in service of the report development cycle. - Strong communication skills with demonstrated experience managing development cycles and project management. - Relational Database and SQL Language - Extraction, Transformation, and Loading (ETL) (Microsoft SSIS) - Data Warehouse / Solution Design - Dimensional Modeling (Kimball Methodology) - Analytics / OLAP Cube Development (Microsoft SSAS and MDX) - Report Development (Microsoft SSRS, Power BI, Tableu) - "
